M_NB,SourceName,TIMESTAMP,M_IDENTITY,M_ACC_CUR,M_BONDCLNPR0,M_BONDCLNPR1,M_BONDCLNPR2,M_CHK_DATE0,M_CHK_DATE1,M_CHK_DATE2,M_C_CUR_PL,M_C_PL_DT,M_DIRECTION1,M_DIRECTION2,M_INSTRUMENT,M_IPAYCLEAN,M_MP_R0,M_MP_R1,M_MP_R2,M_MP_RF0,M_MP_RF1,M_MP_RF2,M_MP_SPOT0,M_MP_SPOT1,M_MP_SPOT2,M_MP_SWAP0,M_MP_SWAP1,M_MP_SWAP2,M_MP_TLOSS,M_MP_UDDRP10,M_MP_UDDRP11,M_MP_UDDRP12,M_MP_UDDRP20,M_MP_UDDRP21,M_MP_UDDRP22,M_MP_UDEXR0,M_MP_UDEXR1,M_MP_UDEXR2,M_MP_UPRC0,M_MP_UPRC1,M_MP_UPRC2,M_MP_UPRCIS0,M_MP_UPRCIS1,M_MP_UPRCIS2,M_MP_USEXR0,M_MP_USEXR1,M_MP_USEXR2,M_MP_VOL0,M_MP_VOL1,M_MP_VOL2,M_MX_REF_JOB,,M_PLCPNACC0,M_PLCPNACC1,M_PLCPNACC2,M_PLIRDACC10,M_PLIRDACC11,M_PLIRDACC12,M_PLIRDACC20,M_PLIRDACC21,M_PLIRDACC22,M_PLIRDACS10,M_PLIRDACS11,M_PLIRDACS12,M_PLIRDACS20,M_PLIRDACS21,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFCS10,M_PLIRDFCS11,M_PLIRDFCS12,M_PLIRDFCS20,M_PLIRDFCS21,M_PLIRDFCS22,M_PL_ACC0,M_PL_ACC1,M_PL_ACC2,M_PL_ACCMV0,M_PL_ACCMV1,M_PL_ACCMV2,M_PL_ALL0,M_PL_ALL1,M_PL_ALL2,M_PL_ASS0,M_PL_ASS1,M_PL_ASS2,M_PL_CG0,M_PL_CG1,M_PL_CG2,M_PL_CGR0,M_PL_CGR1,M_PL_CGR2,M_PL_CGRA0,M_PL_CGRA1,M_PL_CGRA2,M_PL_CGU0,M_PL_CGU1,M_PL_CGU2,M_PL_CGUA0,M_PL_CGUA1,M_PL_CGUA2,M_PL_CR0,M_PL_CR1,M_PL_CR2,M_PL_CRRA0,M_PL_CRRA1,M_PL_CRRA2,M_PL_CRUA0,M_PL_CRUA1,M_PL_CRUA2,M_PL_CS0,M_PL_CS1,M_PL_CS2,M_PL_CSFCP0,M_PL_CSFCP1,M_PL_CSFCP2,M_PL_CSFI0,M_PL_CSFI1,M_PL_CSFI2,M_PL_CSFR0,M_PL_CSFR1,M_PL_CSFR2,M_PL_CSFRV0,M_PL_CSFRV1,M_PL_CSFRV2,M_PL_CSNF0,M_PL_CSNF1,M_PL_CSNF2,M_PL_CSNFCP0,M_PL_CSNFCP1,M_PL_CSNFCP2,M_PL_CSNFR0,M_PL_CSNFR1,M_PL_CSNFR2,M_PL_CSNFRV0,M_PL_CSNFRV1,M_PL_CSNFRV2,M_PL_CSRV0,M_PL_CSRV1,M_PL_CSRV2,M_PL_CUR,M_PL_FE0,M_PL_FE1,M_PL_FE2,M_PL_FEFI0,M_PL_FEFI1,M_PL_FEFI2,M_PL_FMV0,M_PL_FMV1,M_PL_FMV2,M_PL_FMVCL0,M_PL_FMVCL1,M_PL_FMVCL2,M_PL_FPFCP0,M_PL_FPFCP1,M_PL_FPFCP2,M_PL_FPFRV0,M_PL_FPFRV1,M_PL_FPFRV2,M_PL_FPNFCP0,M_PL_FPNFCP1,M_PL_FPNFCP2,M_PL_FPNFRV0,M_PL_FPNFRV1,M_PL_FPNFRV2,M_PL_FTFI0,M_PL_FTFI1,M_PL_FTFI2,M_PL_GEPL0,M_PL_GEPL1,M_PL_GEPL2,M_PL_MVFCP0,M_PL_MVFCP1,M_PL_MVFCP2,M_PL_MVFRV0,M_PL_MVFRV1,M_PL_MVFRV2,M_PL_MVNFCP0,M_PL_MVNFCP1,M_PL_MVNFCP2,M_PL_MVNFRV0,M_PL_MVNFRV1,M_PL_MVNFRV2,M_PL_NEPL0,M_PL_NEPL1,M_PL_NEPL2,M_PL_NFMV0,M_PL_NFMV1,M_PL_NFMV2,M_PL_NFMVCL0,M_PL_NFMVCL1,M_PL_NFMVCL2,M_PL_NPV0,M_PL_NPV1,M_PL_NPV2,M_PL_PMF0,M_PL_PMF1,M_PL_PMF2,M_PL_PVC0,M_PL_PVC1,M_PL_PVC2,M_PL_PVR0,M_PL_PVR1,M_PL_PVR2,M_PL_RV0,M_PL_RV1,M_PL_RV2,M_PL_RVR0,M_PL_RVR1,M_PL_RVR2,M_PL_RVRA0,M_PL_RVRA1,M_PL_RVRA2,M_PL_RVU0,M_PL_RVU1,M_PL_RVU2,M_PL_RVUA0,M_PL_RVUA1,M_PL_RVUA2,M_QTY_INDEX,M_REF_DATA,M_SC0_IR1_PL,M_SC0_IR2_PL,M_SC0_PL_AC,M_SC0_PL_UC,M_SC1_IR1_PL,M_SC1_IR2_PL,M_SC1_PL_AC,M_SC1_PL_UC,M_SC2_IR1_PL,M_SC2_IR2_PL,M_SC2_PL_AC,M_SC2_PL_UC,M_SECDATA,M_SVRTEQLB1,M_SVRTEQLB2,M_SVRTEQVAL0,M_SVRTEQVAL1,M_SVRTEQVAL2,M_S_DELTA0,M_S_DELTA1,M_S_DELTA2,M_S_GAMMA0,M_S_GAMMA1,M_S_GAMMA2,M_S_RHO0,M_S_RHO1,M_S_RHO2,M_S_RHOF0,M_S_RHOF1,M_S_RHOF2,M_S_THETA0
7297856,MxG2K,0,980695,THB,0,0,0,0,1,1,THB,          ,1,-1,THB CRSUSD 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.212585805,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,-208712.35,0,0,4500,0,0,-208712.35,0,0,4500,THB,USD,0,0,28972628.56,0,0,-968406.25,0,0,-1065330.6,0,0,-58827.7,0,0,0,0,0,0,0,0,-792881.36,0,0,0,0,0,0,0,0,-792881.3628,0,0,-792881.3628,0,0,-1653999.61,0,0,0,0,0,-1653999.61,0,0,-3282756.29,0,0,-2421638.043,0,0,0,0,0,0,0,0,-861118.25,0,0,-3282756.293,0,0,-2421638.043,0,0,0,0,0,-861118.25,0,0,-861118.25,THB,0,0,0,0,0,0,0,0,1628628.248,0,0,1628628.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128.432576,0,0,-1654128.05,0,0,1628628.248,0,0,0,0,0,1628756.68,0,0,0,0,0,-1654128.05,0,0,1628756.68,0,0,1628756.68,0,0,1628499.82,0,0,0,0,0,-128.43,0,0,58827.7,0,0,-861118.25,0,0,0,0,0,0,0,0,-861118.25,0,0,-861118.25,0,21579,1,1,1,1,1,32.8553225,1,1,1,33.3077,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-153.83,0,0,100,0,0,0,0,0,0,0,0,0,0
7297856,MX.3,0,4534,THB,0,0,0,0,0,1,THB,          ,1,-1,THB CRSUSD 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.212586448,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,-208712.35,0,0,4500,0,0,-208712.35,0,0,4500,THB,USD,0,0,28972628.56,0,0,-968406.25,0,0,-1065330.6,0,0,-58827.7,0,0,0,0,0,0,0,0,-792880.9,0,0,0,0,0,0,0,0,-792880.8965,0,0,-792880.8965,0,0,-1653999.15,0,0,0,0,0,-1653999.15,0,0,-3282756.29,0,0,-2421638.043,0,0,0,0,0,0,0,0,-861118.25,0,0,-3282756.293,0,0,-2421638.043,0,0,0,0,0,-861118.25,0,0,-861118.25,THB,0,0,0,0,0,0,0,0,1628628.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128.432613,0,0,-1654127.58,0,0,1628628.714,0,0,0,0,0,1628757.147,0,0,0,0,0,-1654127.58,0,0,1628757.147,0,0,0,0,0,1628500.28,0,0,0,0,0,-128.43,0,0,58827.7,0,0,-861118.25,0,0,0,0,0,0,0,0,-861118.25,0,0,-861118.25,0,24627,1,1,1,1,1,1,1,1,1,33.3077,1,1,0,               ,1Y             ,0,0,-154.19,0,0,100,0,0,0,0,0,17.67418,0,0,-17.67418,0
7366948,MxG2K,0,980697,THB,0,0,0,0,1,1,THB,          ,1,-1,THB CRSUSD 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.594474204,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,-366751.43,0,0,7833.33,0,0,-366751.43,0,0,7833.33,THB,USD,0,0,58131522,0,0,-1920000,0,0,-1939672.1,0,0,-105841.11,0,0,0,0,0,0,0,0,-1705414.65,0,0,0,0,0,0,0,0,-1705414.653,0,0,-1705414.653,0,0,-3286168.65,0,0,0,0,0,-3286168.65,0,0,-5819262,0,0,-4238508,0,0,0,0,0,0,0,0,-1580754,0,0,-5819262,0,0,-4238508,0,0,0,0,0,-1580754,0,0,-1580754,THB,0,0,0,0,0,0,0,0,2532893.604,0,0,2532893.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-199.742361,0,0,-3286368.4,0,0,2532893.604,0,0,0,0,0,2533093.347,0,0,0,0,0,-3286368.4,0,0,2533093.347,0,0,2533093.347,0,0,2532693.86,0,0,0,0,0,-199.74,0,0,105841.11,0,0,-1580754,0,0,0,0,0,0,0,0,-1580754,0,0,-1580754,0,21579,1,1,1,1,1,32.8553225,1,1,1,33.3077,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-372.88,0,0,100,0,0,0,0,0,0,0,0,0,0
7366948,MX.3,0,4536,THB,0,0,0,0,0,1,THB,          ,1,-1,THB CRSUSD 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.594474729,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,-366751.43,0,0,7833.33,0,0,-366751.43,0,0,7833.33,THB,USD,0,0,58131522,0,0,-1920000,0,0,-1939672.1,0,0,-105841.11,0,0,0,0,0,0,0,0,-1705413.72,0,0,0,0,0,0,0,0,-1705413.725,0,0,-1705413.725,0,0,-3286167.72,0,0,0,0,0,-3286167.72,0,0,-5819262,0,0,-4238508,0,0,0,0,0,0,0,0,-1580754,0,0,-5819262,0,0,-4238508,0,0,0,0,0,-1580754,0,0,-1580754,THB,0,0,0,0,0,0,0,0,2532894.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-199.742434,0,0,-3286367.47,0,0,2532894.533,0,0,0,0,0,2533094.275,0,0,0,0,0,-3286367.47,0,0,2533094.275,0,0,0,0,0,2532694.79,0,0,0,0,0,-199.74,0,0,105841.11,0,0,-1580754,0,0,0,0,0,0,0,0,-1580754,0,0,-1580754,0,24627,1,1,1,1,1,1,1,1,1,33.3077,1,1,0,               ,1Y             ,0,0,-373.59,0,0,100,0,0,0,0,0,35.04153,0,0,-35.04153,0
7398698,MxG2K,0,980700,THB,0,0,0,0,1,1,THB,          ,1,-1,THB CRSUSD 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013856397,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,-196313.33,0,0,4500,0,0,-196313.33,0,0,4500,THB,USD,0,0,30072463.88,0,0,-956937.5,0,0,-868211.58,0,0,-46428.68,0,0,0,0,0,0,0,0,-464292.27,0,0,0,0,0,0,0,0,-464292.2699,0,0,-464292.2699,0,0,-1140690.52,0,0,0,0,0,-1140690.52,0,0,-1800923.29,0,0,-1124525.039,0,0,0,0,0,0,0,0,-676398.25,0,0,-1800923.289,0,0,-1124525.039,0,0,0,0,0,-676398.25,0,0,-676398.25,THB,0,0,0,0,0,0,0,0,660180.7074,0,0,660180.7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.061426,0,0,-1140742.58,0,0,660180.7074,0,0,0,0,0,660232.7688,0,0,0,0,0,-1140742.58,0,0,660232.7688,0,0,660232.7688,0,0,660128.65,0,0,0,0,0,-52.06,0,0,46428.68,0,0,-676398.25,0,0,0,0,0,0,0,0,-676398.25,0,0,-676398.25,0,21579,1,1,1,1,1,32.8553225,1,1,1,33.3077,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-158.96,0,0,100,0,0,0,0,0,0,0,0,0,0
7398698,MX.3,0,4539,THB,0,0,0,0,0,1,THB,          ,1,-1,THB CRSUSD 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01385704,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,-196313.33,0,0,4500,0,0,-196313.33,0,0,4500,THB,USD,0,0,30072463.88,0,0,-956937.5,0,0,-868211.58,0,0,-46428.68,0,0,0,0,0,0,0,0,-464291.79,0,0,0,0,0,0,0,0,-464291.7872,0,0,-464291.7872,0,0,-1140690.04,0,0,0,0,0,-1140690.04,0,0,-1800923.29,0,0,-1124525.039,0,0,0,0,0,0,0,0,-676398.25,0,0,-1800923.289,0,0,-1124525.039,0,0,0,0,0,-676398.25,0,0,-676398.25,THB,0,0,0,0,0,0,0,0,660181.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.061464,0,0,-1140742.1,0,0,660181.19,0,0,0,0,0,660233.2515,0,0,0,0,0,-1140742.1,0,0,660233.2515,0,0,0,0,0,660129.13,0,0,0,0,0,-52.06,0,0,46428.68,0,0,-676398.25,0,0,0,0,0,0,0,0,-676398.25,0,0,-676398.25,0,24627,1,1,1,1,1,1,1,1,1,33.3077,1,1,0,               ,1Y             ,0,0,-159.31,0,0,100,0,0,0,0,0,17.46487,0,0,-17.46487,0
7296567,MxG2K,0,980694,THB,0,0,0,0,1,1,THB,          ,1,-1,THB CRSUSD 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220933991,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,-205578.49,0,0,4500,0,0,-205578.49,0,0,4500,THB,USD,0,0,28767393.75,0,0,-967625,0,0,-1015508.74,0,0,-55693.84,0,0,0,0,0,0,0,0,-749329.67,0,0,0,0,0,0,0,0,-749329.6741,0,0,-749329.6741,0,0,-1563759.92,0,0,0,0,0,-1563759.92,0,0,-3461969.46,0,0,-2647539.212,0,0,0,0,0,0,0,0,-814430.25,0,0,-3461969.462,0,0,-2647539.212,0,0,0,0,0,-814430.25,0,0,-814430.25,THB,0,0,0,0,0,0,0,0,1898059.859,0,0,1898059.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149.67978,0,0,-1563909.6,0,0,1898059.859,0,0,0,0,0,1898209.538,0,0,0,0,0,-1563909.6,0,0,1898209.538,0,0,1898209.538,0,0,1897910.18,0,0,0,0,0,-149.68,0,0,55693.84,0,0,-814430.25,0,0,0,0,0,0,0,0,-814430.25,0,0,-814430.25,0,21579,1,1,1,1,1,32.8553225,1,1,1,33.3077,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-152.66,0,0,100,0,0,0,0,0,0,0,0,0,0
7296567,MX.3,0,4533,THB,0,0,0,0,0,1,THB,          ,1,-1,THB CRSUSD 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220934634,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,-205578.49,0,0,4500,0,0,-205578.49,0,0,4500,THB,USD,0,0,28767393.75,0,0,-967625,0,0,-1015508.74,0,0,-55693.84,0,0,0,0,0,0,0,0,-749329.21,0,0,0,0,0,0,0,0,-749329.2113,0,0,-749329.2113,0,0,-1563759.46,0,0,0,0,0,-1563759.46,0,0,-3461969.46,0,0,-2647539.212,0,0,0,0,0,0,0,0,-814430.25,0,0,-3461969.462,0,0,-2647539.212,0,0,0,0,0,-814430.25,0,0,-814430.25,THB,0,0,0,0,0,0,0,0,1898060.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149.679816,0,0,-1563909.14,0,0,1898060.321,0,0,0,0,0,1898210.001,0,0,0,0,0,-1563909.14,0,0,1898210.001,0,0,0,0,0,1897910.64,0,0,0,0,0,-149.68,0,0,55693.84,0,0,-814430.25,0,0,0,0,0,0,0,0,-814430.25,0,0,-814430.25,0,24627,1,1,1,1,1,1,1,1,1,33.3077,1,1,0,               ,1Y             ,0,0,-153.01,0,0,100,0,0,0,0,0,17.65993,0,0,-17.65993,0
223385,MxG2K,0,980807,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,1180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180000,0,0,1180000,0,0,1180000,0,0,0,0,0,0,0,0,1180000,0,0,1180000,0,0,0,0,0,1180000,0,0,1180000,0,0,0,0,0,1180000,0,0,0,0,0,1180000,0,0,1180000,0,0,1180000,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223385,MX.3,0,4646,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,THB,0,0,1180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180000,0,0,1180000,0,0,1180000,0,0,0,0,0,0,0,0,1180000,0,0,1180000,0,0,0,0,0,1180000,0,0,1180000,0,0,0,0,0,1180000,0,0,0,0,0,1180000,0,0,1180000,0,0,1180000,0,0,0,0,0,0,THB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8195199,MxG2K,0,980799,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 3M Q     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13825743,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,11150.68,0,0,-1831566.9,0,0,11150.68,0,0,-1831566.9,THB,THB,0,0,-5109138.9,0,0,0,0,0,-6929555.12,0,0,-1820416.22,0,0,0,0,0,0,0,0,-25457949.76,0,0,0,0,0,0,0,0,-25457949.76,0,0,-25457949.76,0,0,-30567088.66,0,0,0,0,0,-30567088.66,0,0,-5109138.9,0,0,0,0,0,0,0,0,0,0,0,-5109138.904,0,0,-5109138.904,0,0,0,0,0,0,0,0,-5109138.904,0,0,-5109138.9,THB,0,0,0,0,0,0,0,0,-25455942.32,0,0,-25455942.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.439241,0,0,-30565081.22,0,0,-25455942.32,0,0,0,0,0,-25457949.76,0,0,0,0,0,-30565081.22,0,0,-25457949.76,0,0,-25457949.76,0,0,-25453934.88,0,0,0,0,0,2007.44,0,0,1820416.22,0,0,-5109138.9,0,0,0,0,0,0,0,0,-5109138.904,0,0,-5109138.904,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,1325.35,0,0,100,0,0,0,0,0,0,0,0,0,0
8195199,MX.3,0,4638,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 3M Q     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13825743,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,11150.68,0,0,-1831566.9,0,0,11150.68,0,0,-1831566.9,THB,THB,0,0,-5109138.9,0,0,0,0,0,-6929555.12,0,0,-1820416.22,0,0,0,0,0,0,0,0,-25457949.76,0,0,0,0,0,0,0,0,-25457949.76,0,0,-25457949.76,0,0,-30567088.66,0,0,0,0,0,-30567088.66,0,0,-5109138.9,0,0,0,0,0,0,0,0,0,0,0,-5109138.904,0,0,-5109138.904,0,0,0,0,0,0,0,0,-5109138.904,0,0,-5109138.9,THB,0,0,0,0,0,0,0,0,-25455942.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.439241,0,0,-30565081.22,0,0,-25455942.32,0,0,0,0,0,-25457949.76,0,0,0,0,0,-30565081.22,0,0,-25457949.76,0,0,0,0,0,-25453934.88,0,0,0,0,0,2007.44,0,0,1820416.22,0,0,-5109138.9,0,0,0,0,0,0,0,0,-5109138.904,0,0,-5109138.904,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,1325.35,0,0,100,0,0,0,0,0,0,0,0,0,0
8195163,MxG2K,0,980798,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 3M Q     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21306198,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,1622.47,0,0,-191797.36,0,0,1622.47,0,0,-191797.36,THB,THB,0,0,-1365891.96,0,0,0,0,0,-1556066.85,0,0,-190174.89,0,0,0,0,0,0,0,0,-1138410.57,0,0,0,0,0,0,0,0,-1138410.566,0,0,-1138410.566,0,0,-2504302.52,0,0,0,0,0,-2504302.52,0,0,-1365891.96,0,0,0,0,0,0,0,0,0,0,0,-1365891.955,0,0,-1365891.955,0,0,0,0,0,0,0,0,-1365891.955,0,0,-1365891.96,THB,0,0,0,0,0,0,0,0,-1138320.798,0,0,-1138320.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.767246,0,0,-2504212.75,0,0,-1138320.798,0,0,0,0,0,-1138410.566,0,0,0,0,0,-2504212.75,0,0,-1138410.566,0,0,-1138410.566,0,0,-1138231.03,0,0,0,0,0,89.77,0,0,190174.89,0,0,-1365891.96,0,0,0,0,0,0,0,0,-1365891.955,0,0,-1365891.955,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,34.8,0,0,100,0,0,0,0,0,0,0,0,0,0
8195163,MX.3,0,4637,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 3M Q     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21306198,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,1622.47,0,0,-191797.36,0,0,1622.47,0,0,-191797.36,THB,THB,0,0,-1365891.96,0,0,0,0,0,-1556066.85,0,0,-190174.89,0,0,0,0,0,0,0,0,-1138410.57,0,0,0,0,0,0,0,0,-1138410.566,0,0,-1138410.566,0,0,-2504302.52,0,0,0,0,0,-2504302.52,0,0,-1365891.96,0,0,0,0,0,0,0,0,0,0,0,-1365891.955,0,0,-1365891.955,0,0,0,0,0,0,0,0,-1365891.955,0,0,-1365891.96,THB,0,0,0,0,0,0,0,0,-1138320.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.767246,0,0,-2504212.75,0,0,-1138320.798,0,0,0,0,0,-1138410.566,0,0,0,0,0,-2504212.75,0,0,-1138410.566,0,0,0,0,0,-1138231.03,0,0,0,0,0,89.77,0,0,190174.89,0,0,-1365891.96,0,0,0,0,0,0,0,0,-1365891.955,0,0,-1365891.955,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,34.8,0,0,100,0,0,0,0,0,0,0,0,0,0
7570278,MxG2K,0,980790,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 3M M     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868882304,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,218021.19,0,0,-120137.68,0,0,218021.19,0,0,-120137.68,THB,THB,0,0,2274278.17,0,0,0,0,0,2372161.69,0,0,97883.52,0,0,0,0,0,0,0,0,10746313.71,0,0,0,0,0,0,0,0,10746313.71,0,0,10746313.71,0,0,13020591.88,0,0,0,0,0,13020591.88,0,0,2274278.17,0,0,0,0,0,0,0,0,0,0,0,2274278.17,0,0,2274278.17,0,0,0,0,0,0,0,0,2274278.17,0,0,2274278.17,THB,0,0,0,0,0,0,0,0,10745466.33,0,0,10745466.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-847.380565,0,0,13019744.5,0,0,10745466.33,0,0,0,0,0,10746313.71,0,0,0,0,0,13019744.5,0,0,10746313.71,0,0,10746313.71,0,0,10744618.95,0,0,0,0,0,-847.38,0,0,-97883.52,0,0,2274278.17,0,0,0,0,0,0,0,0,2274278.17,0,0,2274278.17,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,1696.13,0,0,100,0,0,0,0,0,0,0,0,0,0
7570278,MX.3,0,4629,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 3M M     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868882304,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,218021.19,0,0,-120137.68,0,0,218021.19,0,0,-120137.68,THB,THB,0,0,2274278.17,0,0,0,0,0,2372161.69,0,0,97883.52,0,0,0,0,0,0,0,0,10746313.71,0,0,0,0,0,0,0,0,10746313.71,0,0,10746313.71,0,0,13020591.88,0,0,0,0,0,13020591.88,0,0,2274278.17,0,0,0,0,0,0,0,0,0,0,0,2274278.17,0,0,2274278.17,0,0,0,0,0,0,0,0,2274278.17,0,0,2274278.17,THB,0,0,0,0,0,0,0,0,10745466.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-847.380565,0,0,13019744.5,0,0,10745466.33,0,0,0,0,0,10746313.71,0,0,0,0,0,13019744.5,0,0,10746313.71,0,0,0,0,0,10744618.95,0,0,0,0,0,-847.38,0,0,-97883.52,0,0,2274278.17,0,0,0,0,0,0,0,0,2274278.17,0,0,2274278.17,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,1696.13,0,0,100,0,0,0,0,0,0,0,0,0,0
